,latitude,longitude,bounding_box,class
3945,27.574686705523376,75.14650954446702,"75.14646827363575,27.57472060344189,75.14655081529828,27.57465280760486",Ailanthus excelsa
3946,27.66559578803154,74.92457906756505,"74.92453150857816,27.665639772337833,74.92462662655194,27.665551803725247",Ailanthus excelsa
3947,27.665618418179392,74.92469090316548,"74.92468043987117,27.66562856869088,74.9247013664598,27.665608267667903",Prosopis cineraria
3948,27.6890862227541,75.1379951385342,"75.13794733951217,27.68913140882036,75.13804293755622,27.689041036687843",Vachellia nilotica
3949,27.52992600360828,75.30472357756182,"75.30470999759943,27.52993618968604,75.30473715752422,27.529915817530522",saraca asoca
3950,27.529280509917065,75.31485561951618,"75.31481174379702,27.529320106037808,75.31489949523532,27.529240913796325",saraca asoca
3951,27.52910558315161,75.31486113394737,"75.3148301721409,27.529123708927433,75.31489209575385,27.52908745737579",Vachellia nilotica
3952,27.65722978619752,75.16286429470267,"75.16283107401951,27.657261422265268,75.16289751538585,27.657198150129766",Prosopis cineraria
3953,27.5046779118169,75.34734531354158,"75.34731944036209,27.504700546029774,75.34737118672108,27.50465527760402",Azadirachta indica
3954,27.504608075276643,75.34729352219634,"75.3472768314348,27.504632943522157,75.3473102129579,27.504583207031132",Azadirachta indica
3955,27.50459026371319,75.34719570083548,"75.3471666495731,27.50460839190474,75.34722475209787,27.504572135521645",Vachellia nilotica
3956,27.65525710901012,74.93176376147606,"74.9317309584921,27.65527514835379,74.93179656446003,27.655239069666454",Prosopis cineraria
3957,27.479093208777016,75.08449884596638,"75.08448526043043,27.479114658455824,75.08451243150235,27.47907175909821",saraca asoca
3958,27.479259232464926,75.08427659701184,"75.08423044811293,27.479304400259252,75.08432274591075,27.479214064670597",Ficus religiosa
3959,27.46330160977044,75.3020229347429,"75.30200651617439,27.463311801790674,75.30203935331139,27.463291417750206",Vachellia nilotica
3960,27.47918336008081,75.08091575955574,"75.08089220747641,27.479202558210275,75.08093931163506,27.479164161951353",saraca asoca
3961,27.430294856005908,75.11000110882347,"75.10996698447299,27.43031858151761,75.11003523317395,27.43027113049421",Dalbergia sissoo
3962,27.47899188565576,75.08221048795397,"75.08217919209368,27.479018988052815,75.08224178381425,27.478964783258707",Azadirachta indica
3963,27.479068605360425,75.08224107010244,"75.08221941370235,27.4790844171046,75.08226272650252,27.479052793616248",Aegle Marmelos
3964,27.480326761399944,75.0843239094736,"75.08430494362163,27.480344828828116,75.08434287532558,27.48030869397177",Prosopis cineraria
3965,27.480375267841147,75.08435510460987,"75.0843293506224,27.48041026683078,75.08438085859733,27.480340268851513",saraca asoca
3966,27.48030313583397,75.08420352913842,"75.08416196736977,27.48034942931995,75.08424509090706,27.48025684234799",Prosopis cineraria
3967,27.51330207247705,75.41136905916682,"75.41135455034063,27.513314528606756,75.411383567993,27.513289616347336",Ailanthus excelsa
3968,27.5132544402922,75.41144893532939,"75.41141265280542,27.513282759481,75.41148521785337,27.513226121103404",Prosopis cineraria
3969,27.513241580820736,75.41121821992289,"75.41119612556946,27.513256316308716,75.41124031427631,27.513226845332756",Vachellia nilotica
3970,27.513409709566936,75.41122295855166,"75.41119677177318,27.513430099527913,75.41124914533013,27.51338931960596",Ailanthus excelsa
3971,25.76720648923431,71.39947797410119,"71.39944551950884,25.767249894219557,71.39951042869353,25.767163084249063",Azadirachta indica
3972,27.527557621021373,75.31472349430285,"75.31469103417173,27.527605090626544,75.31475595443398,27.527510151416198",Morus Alba
3973,27.496717494692305,75.2045555404359,"75.20452822224905,27.496743490121546,75.20458285862274,27.49669149926306",Vachellia nilotica
3974,27.58005096015708,74.93153617194042,"74.93151004160924,27.580066746000657,74.9315623022716,27.580035174313508",Morus Alba
3975,27.36383046167723,75.40949527785965,"75.4094729050551,27.36384745478408,75.4095176506642,27.363813468570385",Ailanthus excelsa
3976,27.36387637756326,75.40923064660035,"75.40919816215228,27.363893400266708,75.40926313104842,27.36385935485981",Vachellia nilotica
3977,27.36387637756326,75.40923064660035,"75.40919816215228,27.363893400266708,75.40926313104842,27.36385935485981",Vachellia nilotica
3978,27.449573125414595,75.05725147320251,"75.0572342451641,27.449586674513927,75.05726870124093,27.449559576315263",Prosopis cineraria
3979,27.449614957677824,75.05706206747345,"75.05703978364312,27.44963640833595,75.05708435130379,27.449593507019696",Prosopis cineraria
3980,27.5367526987879,75.36365709829558,"75.36363945702517,27.536777571377097,75.36367473956598,27.5367278261987",Vachellia nilotica
3981,27.53690738457994,75.36362469302426,"75.36358177398229,27.536944736501006,75.36366761206625,27.536870032658875",Ficus benghalensis
3982,27.53876072362523,75.29696731393321,"75.2969196301363,27.538800322241915,75.2970149977301,27.538721125008543",Prosopis cineraria
3983,27.66320106251188,75.12417276805235,"75.12415267351065,27.66322364982944,75.12419286259404,27.663178475194318",Prosopis cineraria
3984,27.66323846196857,75.12399394761238,"75.12397306217233,27.663262178433488,75.12401483305244,27.663214745503666",Ziziphus jujuba
3985,27.525575909884505,75.30617518230548,"75.30614933015835,27.525610949693743,75.30620103445263,27.525540870075265",Ailanthus excelsa
3986,27.525429157468416,75.30619787688016,"75.3061735695162,27.525450652116398,75.3062221842441,27.525407662820438",saraca asoca
3987,27.48428399162542,75.26822618110496,"75.2681886110706,27.484314533225717,75.26826375113933,27.484253450025125",Ailanthus excelsa
3988,27.484177084844816,75.26807060114359,"75.26805671520994,27.484190653456093,75.26808448707726,27.484163516233536",Ailanthus excelsa
3989,27.44062199383885,75.0321627292982,"75.03212827345968,27.440661499407877,75.03219718513671,27.44058248826981",Vachellia nilotica
3990,27.578761459997096,75.15193244225873,"75.15190508366979,27.5787818025428,75.15195980084765,27.57874111745139",Prosopis cineraria
3991,27.57888882387798,75.15207335027418,"75.15204963734236,27.578912547895406,75.152097063206,27.57886509986055",prosopis juliflora
3992,27.578839470489434,75.15179941586621,"75.151781072795,27.57885416076145,75.1518177589374,27.578824780217424",Vachellia nilotica
3993,27.48009651768874,75.08437418817483,"75.08434906261103,27.480125873820683,75.08439931373864,27.480067161556796",saraca asoca
3994,27.480014214311023,75.0842472787685,"75.08421993976759,27.48004470025621,75.08427461776941,27.479983728365845",saraca asoca
3995,27.364750020884,75.40955238025612,"75.40952180400257,27.36477042356098,75.40958295650965,27.364729618207015",Azadirachta indica
3996,27.364674295469232,75.40959191669113,"75.4095683130023,27.364700320193595,75.40961552037996,27.36464827074487",Azadirachta indica
3997,27.36465341866029,75.4093994001773,"75.40938123884241,27.36469861187589,75.4094175615122,27.36460822544469",Vachellia nilotica
3998,27.364730265097243,75.40936239568947,"75.40933845518987,27.364750648275866,75.40938633618906,27.36470988191862",Vachellia nilotica
3999,25.76823310642637,71.40173378800097,"71.40171019831557,25.768252674415617,71.40175737768637,25.768213538437127",Azadirachta indica
4000,25.76835617947905,71.40179575853068,"71.4017417970457,25.768398811901285,71.40184972001565,25.76831354705681",Azadirachta indica
4001,27.533284335825925,75.30524837835733,"75.30519597461469,27.53333184699934,75.30530078209998,27.533236824652512",Ficus religiosa
4002,27.62328542727775,75.1285031043715,"75.12847636915635,27.62331027842808,75.12852983958668,27.62326057612742",Vachellia nilotica
4003,27.623124283646867,75.12825681235451,"75.1281848246906,27.623184159221804,75.12832880001841,27.623064408071926",Azadirachta indica
4004,27.487476635814524,75.18997292747825,"75.1899544948413,27.487519543677138,75.1899913601152,27.487433727951913",prosopis juliflora
4005,27.54251205810377,75.30363218002284,"75.3036028261391,27.542541462643158,75.30366153390658,27.542482653564395",Ailanthus excelsa
4006,27.54241448230811,75.30335655495284,"75.30334109293531,27.542431443217925,75.30337201697039,27.542397521398296",Azadirachta indica
4007,27.575541201249287,75.14735251648366,"75.14731915452901,27.57557057710638,75.1473858784383,27.57551182539219",Prosopis cineraria
4008,27.56746947836508,75.15333657378112,"75.15331318327648,27.567495459234273,75.15335996428576,27.567443497495876",Azadirachta indica
4009,27.573294596954234,75.27718909014611,"75.27717423596228,27.57330478286515,75.27720394432994,27.573284411043314",Prosopis cineraria
4010,27.57315496810789,75.27703772549448,"75.27700929199524,27.573178722778067,75.27706615899372,27.57313121343771",Azadirachta indica
4011,27.526954376574693,75.31200119007406,"75.31193802637078,27.526999657482857,75.31206435377734,27.52690909566653",Azadirachta indica
4012,27.526763726476386,75.31197312011139,"75.31194568089326,27.52679651394903,75.31200055932952,27.52673093900373",Vachellia nilotica
4013,27.52697954867824,75.3118471462414,"75.31183674141194,27.526993113768913,75.31185755107089,27.526965983587566",Azadirachta indica
4014,27.51671320358965,75.29925787459511,"75.29924177348362,27.516726780017226,75.29927397570661,27.516699627162073",Dalbergia sissoo
4015,27.57667772290201,75.143988235442,"75.14396562197732,27.576695802013873,75.14401084890667,27.576659643790144",Azadirachta indica
4016,27.51461799389752,75.18994090349872,"75.1899153255471,27.514648497995708,75.18996648145036,27.514587489799332",prosopis juliflora
4017,27.44485821224167,75.07821100648187,"75.07815110960166,27.44489774343655,75.07827090336208,27.444818681046787",Vachellia nilotica
4018,27.44487297169211,75.07805242971354,"75.07800345128615,27.44492491022633,75.07810140814092,27.44482103315789",Prosopis cineraria
4019,27.51618592250957,75.29991176792296,"75.29989850867364,27.516197235920984,75.29992502717229,27.51617460909817",Vachellia nilotica
4020,27.539965224379785,75.30511397165165,"75.30507012249394,27.540017230612804,75.30515782080936,27.539913218146765",Vachellia nilotica
4021,27.53983423488224,75.30515317167567,"75.30512855382584,27.53985911543906,75.3051777895255,27.539809354325428",Vachellia nilotica
4022,27.61359787642036,74.90572224115589,"74.9057052827534,27.61361479201626,74.90573919955837,27.613580960824446",Azadirachta indica
4023,27.53668702929676,75.36287674762022,"75.3628252796899,27.536723274828123,75.36292821555055,27.536650783765396",Prosopis cineraria
4024,27.53682859038272,75.36268447326705,"75.36266679842119,27.53684330666429,75.36270214811292,27.536813874101153",Vachellia nilotica
4025,27.36320165251301,75.414926074183,"75.41490563612034,27.363228797222877,75.41494651224568,27.36317450780314",Vachellia nilotica
4026,27.36312431929917,75.41474662042998,"75.414723342678,27.363152600917683,75.41476989818197,27.363096037680663",Azadirachta indica
4027,25.772777855810133,71.40033235117261,"71.40031592227332,25.772797305448893,71.40034878007191,25.772758406171377",Prosopis cineraria
4028,27.43429702534709,75.4185957283236,"75.41857209091285,27.43431740910605,75.41861936573434,27.434276641588127",Ailanthus excelsa
4029,27.43410196168076,75.4185409238969,"75.41851445360702,27.434125739398997,75.41856739418677,27.434078183962505",Ailanthus excelsa
4030,27.556233058543107,75.42098239091806,"75.42094230278474,27.556262520136325,75.42102247905136,27.55620359694989",saraca asoca
4031,27.536588356912013,75.3626339965268,"75.36258760708385,27.536629103007023,75.36268038596974,27.536547610817003",Vachellia nilotica
4032,27.57266351765893,75.31340845021575,"75.31337275287555,27.572690681536578,75.31344414755596,27.57263635378128",Vachellia nilotica
4033,27.41903511228142,75.06644222635109,"75.06641284109693,27.419063338946835,75.06647161160524,27.419006885616003",Vachellia nilotica
4034,27.419115286198107,75.06633731175666,"75.06630823923562,27.419137870159947,75.0663663842777,27.419092702236263",Azadirachta indica
4035,27.580705894402644,75.43387630652012,"75.43384067220036,27.580742116516827,75.43391194083986,27.58066967228846",Azadirachta indica
4036,27.580823906600816,75.43402874350059,"75.43401018369326,27.58085443308067,75.4340473033079,27.580793380120962",Azadirachta indica
4037,27.483067925025303,75.45592178443887,"75.45587823384072,27.483092894129133,75.45596533503702,27.48304295592147",Morus Alba
4038,27.48321376165332,75.45584140459628,"75.45582821649782,27.48323750283218,75.45585459269475,27.48319002047446",Azadirachta indica
4039,27.68569587580529,75.1395694362364,"75.139550128761,27.685715079106657,75.1395887437118,27.685676672503934",Ziziphus jujuba
4040,27.68575910166389,75.13953766651989,"75.13951250181917,27.68578282470733,75.13956283122059,27.68573537862045",Ziziphus jujuba
4041,27.43014420915342,75.1107032031116,"75.11067951638312,27.430171312059283,75.11072688984008,27.43011710624755",Azadirachta indica
4042,27.42994124669056,75.11049115808162,"75.11047285094432,27.42997285931275,75.11050946521891,27.429909634068377",Ailanthus excelsa
4043,27.528154593671687,75.31121057754476,"75.3112007927345,27.52816364340742,75.31122036235502,27.52814554393595",Ailanthus excelsa
4044,27.528196609860245,75.31109328873798,"75.3110591778485,27.52822038424492,75.31112739962745,27.528172835475573",Ailanthus excelsa
4045,27.66563744003565,74.91842310757981,"74.91839678737097,27.665665636199385,74.91844942778866,27.665609243871902",Vachellia nilotica
4046,27.66553031675524,74.9185608620871,"74.91853087715776,27.665586722448456,74.91859084701643,27.66547391106202",Dalbergia sissoo
4047,27.66554597795289,74.91832748423539,"74.9182945108383,27.665573041711983,74.91836045763247,27.665518914193797",Vachellia nilotica
4048,27.68651968797602,75.13953451339452,"75.13950681317381,27.686543413570725,75.13956221361522,27.686495962381315",prosopis juliflora
4049,27.686445169858963,75.13957387501313,"75.13954760382033,27.686471150945042,75.13960014620591,27.68641918877288",Prosopis cineraria
4050,27.6565725455626,74.93334916743396,"74.93332570061186,27.65660751678543,74.93337263425605,27.65653757433977",Vachellia nilotica
4051,27.495936011140248,75.2049418079244,"75.20491497293419,27.49596651989671,75.20496864291462,27.495905502383785",Ziziphus mauritiana
4052,27.495928415110896,75.2047356785163,"75.20470869154921,27.495962309522376,75.2047626654834,27.49589452069942",Vachellia nilotica
4053,27.49077113609336,75.18631391483842,"75.18629228439693,27.490794863377374,75.18633554527992,27.49074740880934",Ziziphus jujuba
4054,27.65320877382706,74.92918403496773,"74.92916057844721,27.653226817340077,74.92920749148826,27.65319073031404",Ailanthus excelsa
4055,27.652980821822283,74.92918133041398,"74.92915723884343,27.65300112194801,74.92920542198453,27.652960521696553",Ailanthus excelsa
4056,27.475150325171462,75.17784417661049,"75.17780563200176,27.475178586771197,75.17788272121922,27.475122063571728",Ailanthus excelsa
4057,27.475186684255792,75.17765049421942,"75.17761843753993,27.47521719451347,75.1776825508989,27.475156173998116",Prosopis cineraria
4058,27.46341598957773,75.08471002371108,"75.08467257491301,27.463455509820633,75.08474747250915,27.46337646933482",Ailanthus excelsa
4059,25.76711741666786,71.39926967463222,"71.39924521865672,25.76714038300419,71.39929413060771,25.76709445033153",Azadirachta indica
4060,27.482953812263705,75.26511910387615,"75.26509730675009,27.482966267161007,75.2651409010022,27.4829413573664",Ailanthus excelsa
4061,27.6529398423622,74.92849052610703,"74.92846246973815,27.652966911133475,74.92851858247589,27.652912773590913",Ailanthus excelsa
4062,27.488289463547098,75.26915455941173,"75.26912265233827,27.48830758106209,75.26918646648518,27.4882713460321",Ailanthus excelsa
4063,27.4834258670545,75.26552957023341,"75.26551411324198,27.483443952369544,75.26554502722483,27.48340778173945",Azadirachta indica
4064,27.483441399671047,75.26566911075348,"75.26564068956539,27.48346176672175,75.26569753194157,27.483421032620345",Ailanthus excelsa
4065,27.54585173699452,75.30801460714235,"75.30798112633725,27.545876637680998,75.30804808794747,27.54582683630803",saraca asoca
4066,27.545884871400126,75.30783017306909,"75.30777046277423,27.54592450033261,75.30788988336396,27.545845242467642",Morus Alba
4067,27.441226509912003,75.04892153024836,"75.0488442379964,27.44127731968604,75.04899882250032,27.441175700137965",Vachellia nilotica
4068,27.5320875663068,75.34868529808048,"75.3486625906424,27.53211244973575,75.34870800551857,27.532062682877847",Vachellia nilotica
4069,27.52897957617668,75.31419303711127,"75.31416524946783,27.529001080070387,75.3142208247547,27.528958072282958",Vachellia nilotica
4070,27.43571037058902,75.416552434019,"75.41653985839044,27.43572959245384,75.41656500964756,27.435691148724203",Ailanthus excelsa
4071,27.435641973970498,75.41640483050537,"75.41638465356546,27.43565783307254,75.41642500744527,27.43562611486846",Ailanthus excelsa
4072,27.51377869283343,75.19055110491479,"75.19052709970657,27.513803552451904,75.19057511012302,27.513753833214956",Azadirachta indica
4073,27.51361277493139,75.19057312670304,"75.19054644557536,27.513645537636055,75.19059980783074,27.513580012226722",prosopis juliflora
4074,27.571791414968217,75.30979499003038,"75.3097845681037,27.571800465992478,75.30980541195707,27.571782363943953",Ficus religiosa
4075,27.571765251234886,75.30988862604896,"75.30985609713296,27.57179353561923,75.30992115496495,27.571736966850548",Ficus religiosa
4076,27.6016106703102,75.4104864230307,"75.41046024063108,27.601637830793376,75.41051260543031,27.601583509827016",Vachellia nilotica
4077,27.60165626046534,75.4103336412885,"75.41031847491959,27.601665332984457,75.41034880765743,27.601647187946224",Vachellia nilotica
4078,27.4176876837436,75.00253487775745,"75.00251812238248,27.41770912568408,75.00255163313243,27.417666241803126",Vachellia nilotica
4079,27.582356693132603,75.43715975707636,"75.43714431477402,27.58237479712851,75.43717519937869,27.582338589136697",Azadirachta indica
4080,27.630729256726703,75.13045906557686,"75.13043914196585,27.630756358766188,75.13047898918786,27.630702154687224",Azadirachta indica
4081,27.502879887701067,75.20398382580888,"75.2039543162172,27.502919428084812,75.20401333540056,27.50284034731732",Dalbergia sissoo
4082,27.502975001569173,75.20376490069194,"75.20373616534332,27.503005512858884,75.20379363604057,27.50294449027946",Prosopis cineraria
4083,27.503107070351472,75.20374062362913,"75.20369751119304,27.503147759090346,75.2037837360652,27.503066381612598",prosopis juliflora
4084,27.44292797620445,75.04981402174649,"75.04977941438929,27.442969743180203,75.04984862910368,27.442886209228707",Vachellia nilotica
4085,27.300982730645785,75.41340060314647,"75.4133848963154,27.301005347259554,75.41341630997752,27.30096011403202",Azadirachta indica
4086,27.301035139028635,75.4132324692535,"75.41320950713153,27.30106003408251,75.41325543137548,27.301010243974755",Ailanthus excelsa
4087,27.300990147551136,75.41318208848952,"75.4131631900971,27.30100374550015,75.41320098688193,27.300976549602122",Azadirachta indica
4088,27.6411521116608,75.16978889883445,"75.16975472068737,27.6411747228672,75.16982307698154,27.6411295004544",Mangifera indica
4089,27.556139147515765,75.42143658285829,"75.42139971193735,27.55618214108735,75.42147345377923,27.556096153944182",Ailanthus excelsa
4090,27.55605448178449,75.42144670538886,"75.42141900971086,27.55609631906478,75.42147440106687,27.556012644504197",Ailanthus excelsa
4091,27.594578148691426,75.38689228644446,"75.38687270978942,27.59459400173832,75.38691186309951,27.594562295644526",Vachellia nilotica
4092,27.60294700478776,75.41344818467621,"75.41343561104605,27.602971868364794,75.41346075830639,27.60292214121073",Aegle Marmelos
4093,27.602923569583275,75.41336006145913,"75.41333483371234,27.6029518562175,75.41338528920592,27.602895282949046",Aegle Marmelos
4094,27.66742320305514,74.92129050867635,"74.92124755100056,27.667454775705654,74.92133346635212,27.667391630404627",Ailanthus excelsa
4095,27.52647069618973,75.31580679333038,"75.31579101254106,27.526485402262768,75.31582257411972,27.526455990116688",Azadirachta indica
4096,27.52655758280445,75.31580957324931,"75.31577863165741,27.52658247962451,75.3158405148412,27.5265326859844",Azadirachta indica
4097,27.466342110109053,75.08296303590595,"75.08292826210605,27.466365829294535,75.08299780970583,27.466318390923572",Ailanthus excelsa
4098,27.46641545937825,75.08296830956517,"75.08295140511208,27.466438039420566,75.08298521401827,27.466392879335945",Ailanthus excelsa
4099,27.46624166614932,75.0829757703122,"75.08294811045694,27.466261995603958,75.08300343016745,27.466221336694684",Vachellia nilotica
4100,27.46629025484243,75.08286953434387,"75.08283397488745,27.466320745463808,75.0829050938003,27.466259764221054",Vachellia nilotica
4101,27.434981770511857,75.41414536830627,"75.4141207939916,27.43500554176769,75.41416994262094,27.434957999256024",Vachellia nilotica
4102,27.435007164324336,75.41395448256154,"75.41393301957186,27.435017384458355,75.4139759455512,27.434996944190317",Morus Alba
4103,27.574430616927977,75.40815388129622,"75.40813906845527,27.574448715899305,75.40816869413716,27.57441251795665",Vachellia nilotica
4104,27.44531004062925,75.29889168358334,"75.29886740133836,27.445334919580237,75.29891596582831,27.44528516167826",Prosopis cineraria
4105,27.57429772822793,75.14724748679734,"75.14723200377033,27.574320314233262,75.14726296982435,27.57427514222259",Azadirachta indica
4106,27.53676674385328,75.36475724565472,"75.36473203514427,27.536799535761958,75.36478245616516,27.536733951944598",Morus Alba
4107,27.55877501226697,75.26477616264984,"75.26475944244801,27.558798742151307,75.26479288285168,27.558751282382637",Ailanthus excelsa
4108,27.55855739685024,75.264681308996,"75.26466140979976,27.558575490392396,75.26470120819225,27.55853930330808",saraca asoca
4109,27.55867814819852,75.26467906617478,"75.26465284952967,27.5587018961604,75.2647052828199,27.558654400236637",Acalypha fruticosa
4110,27.548075919624115,75.3070149162183,"75.30700164449618,27.54808384827695,75.3070281879404,27.54806799097128",Aegle Marmelos
4111,27.65689473962113,75.16373081161524,"75.1637094556876,27.65691507722676,75.16375216754287,27.656874402015497",Vachellia nilotica
4112,27.578551120957705,75.15739616724298,"75.15737988935776,27.578570323541147,75.15741244512819,27.578531918374267",Ailanthus excelsa
4113,25.77609989971522,71.39631735725999,"71.39630115392544,25.77613062673091,71.39633356059453,25.776069172699533",Azadirachta indica
4114,25.775984415051028,71.39634244798461,"71.39632424029688,25.77600840619753,71.39636065567232,25.77596042390452",prosopis juliflora
4115,27.601743073276747,75.41036024826312,"75.41032961985604,27.60176686149804,75.41039087667018,27.601719285055456",Vachellia nilotica
4116,27.68739106628518,75.13706759765236,"75.13704861763459,27.68741929660299,75.13708657767013,27.68736283596737",prosopis juliflora
4117,27.68735733987298,75.13693872707809,"75.13685594383028,27.687430771706623,75.1370215103259,27.687283908039337",Vachellia nilotica
4118,27.50796447040284,75.205779781905,"75.20574881420488,27.507985957485126,75.2058107496051,27.507942983320536",Azadirachta indica
4119,27.50787311387004,75.20574528204335,"75.2057027719236,27.50789800347935,75.2057877921631,27.507848224260734",Vachellia nilotica
4120,27.507935368135755,75.20561851953309,"75.20558614057879,27.50796362819804,75.20565089848738,27.507907108073468",Prosopis cineraria
4121,27.514998116780784,75.19089494539402,"75.19087093025965,27.515017334029757,75.19091896052839,27.514978899531812",Ficus benghalensis
4122,27.580737819953583,75.4341322525174,"75.43412250439138,27.580754777357193,75.43414200064343,27.580720862549978",Vachellia nilotica
4123,27.58079122216976,75.43401563384626,"75.43398610388654,27.580849994483117,75.43404516380599,27.580732449856406",Azadirachta indica
4124,27.38098464513903,75.43957959493758,"75.43954970100177,27.381017465620552,75.43960948887339,27.380951824657508",Azadirachta indica
4125,27.517683210888976,75.32559927683701,"75.32558223621272,27.517699049505364,75.3256163174613,27.517667372272587",Vachellia nilotica
4126,27.49701098187293,75.12297716455245,"75.12295427007841,27.49704937085962,75.12300005902651,27.496972592886234",Vachellia nilotica
4127,27.496926493489475,75.1228089178627,"75.1227848997588,27.496950213034093,75.12283293596661,27.49690277394486",Azadirachta indica
4128,27.49701451025493,75.1228153430177,"75.12277805722783,27.49705629739431,75.12285262880758,27.49697272311556",Azadirachta indica
4129,27.62111670946054,75.12073545603735,"75.12066235578195,27.621175453652373,75.12080855629277,27.621057965268708",Prosopis cineraria
4130,27.433407515193203,75.28447135431006,"75.28444674362417,27.433427878361616,75.28449596499593,27.433387152024792",Prosopis cineraria
4131,27.481856080937582,75.25407088165394,"75.25403584171525,27.481887742616628,75.25410592159263,27.481824419258537",Ailanthus excelsa
4132,27.481879919403863,75.2539940682475,"75.25396881116143,27.481901406801782,75.25401932533357,27.481858432005954",Prosopis cineraria
4133,27.662239031017293,75.14347298890735,"75.14343565682023,27.662281951345495,75.14351032099447,27.66219611068909",Prosopis cineraria
4134,27.47728445108126,75.25289381810931,"75.25285120058498,27.47732176869886,75.25293643563364,27.47724713346366",Vachellia nilotica
4135,27.68292574585769,74.87866597901811,"74.87864072621146,27.682978761483906,74.87869123182476,27.68287273023148",Prosopis cineraria
4136,27.49736183107268,75.2038078729365,"75.20378121625988,27.497403624246836,75.20383452961312,27.49732003789851",Prosopis cineraria
4137,27.497236777902813,75.20366495786847,"75.20365027143129,27.497250341278324,75.20367964430565,27.497223214527303",Vachellia leucophloea
4138,27.30104535165525,75.41511853912462,"75.41507539084007,27.301077077994837,75.41516168740918,27.30101362531568",Prosopis cineraria
4139,27.300964859103544,75.41486243180236,"75.41482809255663,27.300987531159315,75.4148967710481,27.300942187047777",Prosopis cineraria
4140,27.434727167498785,75.30196345660237,"75.30194389566267,27.434743008813488,75.30198301754206,27.43471132618408",Vachellia nilotica
4141,27.434551361616982,75.30185294267568,"75.30181318844188,27.43458304558553,75.30189269690948,27.43451967764843",Vachellia nilotica
4142,27.43456056892443,75.30177012492905,"75.30174993160654,27.4345764115816,75.30179031825158,27.43454472626726",Azadirachta indica
4143,27.548247967010795,75.30524225639948,"75.30519232784236,27.54827741705803,75.30529218495658,27.548218516963562",Ficus benghalensis
4144,27.548147384423945,75.30530971331825,"75.30529015481495,27.548171125399172,75.30532927182153,27.54812364344872",Ailanthus excelsa
4145,27.548189451307053,75.30516707973501,"75.30514339088253,27.548207558947194,75.3051907685875,27.548171343666912",Ficus benghalensis
4146,27.639410686334024,75.1373589120607,"75.13732299530778,27.6394411905787,75.13739482881364,27.639380182089344",Azadirachta indica
4147,27.639376962917776,75.13722692996139,"75.13721142874672,27.63939390529573,75.13724243117605,27.639360020539822",Prosopis cineraria
4148,27.639512383296925,75.13722282234022,"75.13720559006393,27.63953835514122,75.13724005461653,27.639486411452634",Prosopis cineraria
4149,27.483025630057327,75.45608705032933,"75.45607223420024,27.483038091834473,75.45610186645843,27.483013168280177",Azadirachta indica
4150,27.48292494416028,75.45616381978805,"75.45614583578828,27.482936287850357,75.45618180378781,27.4829136004702",Azadirachta indica
4151,27.482832730643608,75.45606569441918,"75.45604554263471,27.48285536618233,75.45608584620365,27.482810095104885",Ailanthus excelsa
4152,27.48279029986924,75.45592791685769,"75.45590489955015,27.482808430869593,75.45595093416524,27.482772168868873",Morus Alba
4153,27.482980997297275,75.45593249802107,"75.45591330909609,27.483007015090887,75.45595168694607,27.482954979503667",Morus Alba
4154,27.62599126955901,75.12996502913973,"75.1299406705128,27.62601724722739,75.12998938776666,27.625965291890623",Azadirachta indica
4155,27.575203246122648,75.27811834880023,"75.27810227644305,27.575232618627336,75.2781344211574,27.575173873617963",Vachellia nilotica
4156,27.57499793398605,75.27808332211063,"75.27804097813153,27.57502961603286,75.27812566608974,27.574966251939255",Ailanthus excelsa
4157,27.659899091911846,74.88625458836565,"74.88622066294103,27.659921633404004,74.88628851379026,27.659876550419693",Morus Alba
4158,27.65997799658117,74.88614741402182,"74.88610999393664,27.660009562908584,74.886184834107,27.659946430253754",Vachellia nilotica
4159,27.529628577712263,75.31413728564156,"75.31409245051228,27.529664790336582,75.31418212077085,27.529592365087947",Vachellia nilotica
4160,27.52957481917163,75.31395643123558,"75.31392012133563,27.529604241614038,75.31399274113554,27.529545396729215",Ailanthus excelsa
4161,27.57515576148372,75.14794356481548,"75.1479030751501,27.575181759637157,75.14798405448087,27.575129763330278",Prosopis cineraria
4162,27.47709136942609,75.42824642026379,"75.42820601999092,27.477114063278016,75.42828682053666,27.47706867557417",Prosopis cineraria
4163,27.47729688057894,75.42820482892452,"75.42816575488844,27.477335369049566,75.4282439029606,27.477258392108318",Vachellia nilotica
4164,27.576628139730463,75.15135233752885,"75.15132720331472,27.57665412213851,75.15137747174298,27.576602157322416",Azadirachta indica
4165,27.44343157794959,75.080556048227,"75.080525562366,27.44347222165774,75.08058653408798,27.443390934241442",Prosopis cineraria
4166,27.44348910310988,75.08060526248887,"75.080580616068,27.443515072920338,75.08062990890974,27.44346313329941",Prosopis cineraria
4167,27.435235465232736,75.41459720728942,"75.41456128390936,27.435268298225616,75.41463313066947,27.435202632239854",Vachellia nilotica
4168,27.435346293698625,75.41451762436958,"75.41449219423659,27.435394894282094,75.41454305450259,27.435297693115157",Vachellia nilotica
4169,27.539838067025823,75.30288486469885,"75.30287380910998,27.53984599046115,75.30289592028771,27.539830143590503",Ailanthus excelsa
4170,27.53968694768183,75.30284045760862,"75.3028152217507,27.539717471570178,75.30286569346654,27.539656423793485",Ailanthus excelsa
